鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街91~120號,17.03,住,,,1081105,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,134.95,2,2,1,有,有,6800000,56770,坡道平面,40.71,1450000,,RPROMLQKKIOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路151~180號,15.76,商,,,1081114,土地1建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,136.5,2,2,1,有,有,10680000,83834,坡道平面,29.98,1750000,,RPSUMLNKKIOFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路151~180號,15.76,商,,,1081109,土地1建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,136.5,2,2,1,有,有,10220000,81863,坡道平面,29.98,1500000,,RPVUMLNKKIOFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路151~180號,14.1,商,,,1081105,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,128.29,2,2,1,有,有,9100000,77306,坡道平面,29.98,1500000,,RPXUMLNKKIOFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路151~180號,18.25,商,,,1081028,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,153.92000000000002,3,2,2,有,有,11530000,79716,坡道平面,29.98,1650000,,RPPVMLNKKIOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路1141~1170號,16.69,住,,,1081027,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930719,156.93,3,2,2,有,有,8250000,52571,坡道機械,0.0,0,,RPTNMLOKKIOFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區安慶街133巷1~30號,13.07,住,,,1081027,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,111.08,3,2,2,有,有,6200000,55816,,0.0,0,,RPUNMLOKKIOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路61~90號,17.24,住,,,1080514,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,134.29,3,2,2,有,有,9420000,72596,坡道平面,26.57,1600000,,RPQTMLNKKIOFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區大興西路二段31~60號,11.59,住,,,1081128,土地1建物1車位0,二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,89.85,2,2,1,有,有,6700000,74569,,0.0,0,,RPPPMLMKKIOFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路336巷31~60號,23.22,住,,,1081106,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951215,137.62,3,2,2,有,有,9200000,66851,坡道平面,23.92,0,,RPROMLTKKIOFFAH88CA
桃園區,房地(土地+建物),桃園市桃園區瑞慶路391~420號,10.97,住,,,1081010,土地1建物1車位0,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831005,99.8,3,2,2,有,有,7000000,70140,,0.0,0,,RPTQMLNLKIOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路211~240號,14.9,住,,,1081125,土地1建物1車位1,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830602,159.81,2,2,2,有,有,7500000,46931,坡道平面,40.14,0,,RPXRMLRLKIOFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路211~240號,31.78,住,,,1081114,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940127,337.14,4,2,2,有,有,24680000,73204,坡道平面,0.0,0,,RPUNMLLMKIOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路151~180號,38.64,住,,,1080531,土地1建物1車位2,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080412,256.19,4,2,2,有,有,14040000,60630,坡道平面,77.4,3200000,,RPQNMLNJJHPFFAH87CA
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路241~270號,17.82,商,,,1081123,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102,176.64999999999998,4,2,2,有,有,12550000,73510,坡道平面,28.37,1650000,,RPWPMLQJJHPFFAH98CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,15.14,住,,,1081020,土地1建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060815,125.10999999999999,2,1,1,有,有,11150000,108135,坡道平面,35.87,1500000,,RPVNMLPLKIOFFEH66CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,15.14,住,,,1081007,土地1建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060815,125.10999999999999,2,1,1,有,有,11180000,108472,坡道平面,35.87,1500000,,RPOOMLPLKIOFFEH68CA
八德區,房地(土地+建物)+車位,桃園市八德區豐田路271~300號,24.78,住,,,1081108,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020720,138.85,2,2,1,有,有,6270000,45157,坡道平面,33.33,0,,RPSOMLNLKIOFFFH98CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路121~150號,18.15,商,,,1081126,土地1建物1車位1,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,188.85,2,2,2,有,有,8300000,43950,坡道平面,0.0,0,,RPTNMLQKKIOFFGH66CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區民族路二段23巷1~30號,8.42,商,,,1081116,土地1建物1車位1,十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030807,144.32,3,2,2,有,有,7700000,53354,坡道平面,26.82,0,,RPPNMLKMKIOFFGH48CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文二三街31~60號,12.22,商,,,1081014,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880622,131.57,3,2,2,有,有,8700000,66124,坡道平面,24.83,0,,RPWOMLRKKIOFFHH27CA
龜山區,房地(土地+建物),桃園市龜山區光?路千禧新城1~30號,34.31,住,,,1081010,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920821,183.84,4,2,2,有,有,7300000,39708,,0.0,0,,RPSNMLQJJHPFFHH09CA
桃園區,房地(土地+建物),桃園市桃園區向善街1~30號,19.23,其他,,,1081109,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840704,103.88,3,2,2,有,有,5100000,49095,,0.0,0,含增建或未登記建物。;,RPTSMLSKKIOFFAH86DA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,45.7,住,,,1081031,土地1建物1車位3,二十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,346.5,4,2,3,有,有,29800000,86003,坡道平面,0.0,4500000,,RPTOMLQLKIOFFAH98DA
八德區,房地(土地+建物),桃園市八德區陸光街31~60號,24.16,住,,,1081104,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,134.41,3,2,2,有,有,5750000,42780,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLSKKIOFFFH56DA
龜山區,房地(土地+建物),桃園市龜山區文化三路1~30號,10.08,商,,,1081122,土地1建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870430,108.7,3,2,2,有,有,7350000,67617,,0.0,0,,RPXOMLRKKIOFFHH37CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區福壽路1~30號,26.11,住,,,1081120,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080820,157.33999999999997,3,2,2,有,有,7450000,46729,坡道平面,25.73,1300000,,RPPOMLMJJHPFFGH38CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區福壽路1~30號,18.53,住,,,1081120,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080820,113.94,2,1,1,有,有,5100000,43128,坡道平面,24.67,1250000,,RPQOMLMJJHPFFGH48CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區福壽路1~30號,25.83,住,,,1081104,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080820,151.51999999999998,3,2,2,有,有,6730000,43201,坡道平面,24.67,1250000,,RPROMLMJJHPFFGH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國聖一街1~30號,23.1,住,,,1081029,土地1建物1車位1,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951208,162.71,3,2,2,有,有,12700000,76180,坡道平面,15.69,1500000,,RPXPMLRLKIOFFAH96DA
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶三街1~30號,14.91,住,,,1081118,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,106.62,2,2,2,有,有,7300000,64019,坡道機械,14.46,1400000,,RPPNMLLMKIOFFHH68CA
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶三街1~30號,14.3,住,,,1081118,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,112.21000000000001,2,2,1,有,有,7850000,67331,坡道平面,23.84,1900000,,RPQNMLLMKIOFFHH78CA
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶三街1~30號,14.91,住,,,1081118,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,116.0,2,2,2,有,有,7480000,60547,坡道平面,23.84,1900000,,RPSNMLLMKIOFFHH98CA
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶三街1~30號,17.23,住,,,1081017,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,130.91,3,2,2,有,有,8800000,64911,坡道平面,23.84,1850000,,RPTNMLLMKIOFFHH09CA
八德區,房地(土地+建物)+車位,桃園市八德區正福二街1~30號,15.75,商,,,1081127,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981228,154.28,3,2,2,有,有,7500000,48613,坡道平面,0.0,0,,RPRNMLSKKIOFFFH56CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中山北街91~120號,20.7,住,,,1081119,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081031,126.01,2,1,1,有,有,8180000,66946,坡道平面,30.71,1800000,,RPPOMLTJJHPFFEH88CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,15.91,住,,,1081102,土地1建物1車位1,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060815,129.69,2,1,1,有,有,10730000,101577,坡道平面,35.87,1200000,,RPUOMLPLKIOFFEH66CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中山北街91~120號,26.05,住,,,1081119,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081031,151.06,2,2,2,有,有,9980000,68595,坡道平面,31.81,1800000,,RPWOMLRLKIOFFEH07CA
中壢區,房地(土地+建物)+車位,桃園市中壢區榮安一街481~510號,35.39,住,,,1081118,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920710,188.07,3,2,2,有,有,6880000,36582,坡道平面,0.0,0,,RPQVMLTJJHPFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區環西路二段300巷1~30號,11.6,住,,,1081115,土地1建物1車位0,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811223,137.42,3,2,2,有,有,6550000,47664,,0.0,0,,RPOSMLRLKIOFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區仁德八街1~30號,13.97,住,,,1081125,土地1建物2車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970714,141.17000000000002,3,2,2,有,有,6600000,46752,坡道平面,0.0,0,,RPXSMLSKKIOFFBH27CA
中壢區,房地(土地+建物)+車位,桃園市中壢區環中東路206巷1~30號,14.09,住,,,1081117,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930515,147.72,2,2,2,有,有,7550000,51110,坡道平面,24.28,0,,RPQNMLTKKIOFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區西園路1~30號,34.03,其他,,,1081105,土地2建物1車位1,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831012,182.45,4,2,2,有,有,7000000,38367,坡道平面,20.2,0,,RPXRMLQKKIOFFBH96CA
桃園區,房地(土地+建物),桃園市桃園區春日路1441~1470號,21.97,其他,,,1081110,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951116,114.94,3,2,2,有,有,6870000,59770,,0.0,0,,RPPNMLTJJHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔三街38巷1~30號,18.61,住,,,1081122,土地1建物1車位2,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070529,159.93,2,2,1,有,有,10080000,70031,坡道平面,67.4,3600000,,RPPNMLQJJHPFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中二路1~30號,17.48,住,,,1081204,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080520,140.85,2,2,1,有,有,8760000,70555,坡道平面,44.33,1950000,,RPVWMLSJJHPFFAH17CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路271~300號,19.37,住,,,1081130,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,144.59,3,2,2,有,有,10380000,76458,坡道平面,27.14,1400000,,RPWPMLSJJHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路271~300號,18.92,住,,,1081127,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,140.94,3,2,2,有,有,9820000,74429,坡道平面,27.14,1350000,,RPRQMLSJJHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路271~300號,20.73,住,,,1081124,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,152.34,3,2,2,有,有,10700000,75080,坡道平面,27.14,1300000,,RPQTMLSJJHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路788巷1~30號,11.1,住,,,1081029,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941227,139.1,3,2,2,有,有,9130000,65636,坡道平面,22.85,0,,RPPQMLKLKIOFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉一街1~30號,23.1,住,,,1081201,土地1建物1車位2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020610,222.68,4,2,2,有,有,10600000,47602,坡道平面,63.82,0,,RPPQMLSKKIOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街181~210號,12.2,住,,,1081116,土地1建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,112.14,2,2,1,有,有,7550000,77159,坡道平面,27.25,1000000,親友、員工或其他特殊關係間之交易。;,RPPNMLTKKIOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街151~180號,12.16,住,,,1081116,土地1建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,112.07,2,2,1,有,有,7850000,80759,坡道平面,27.25,1000000,親友、員工或其他特殊關係間之交易。;,RPQNMLTKKIOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,26.58,住,,,1080929,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,184.68,4,2,2,有,有,10000000,59243,坡道平面,40.36,1450000,,RPQNMLSKKIOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,20.4,住,,,1081007,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,150.41000000000003,3,2,2,有,有,8030000,59337,坡道平面,40.36,1500000,,RPRNMLSKKIOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,16.89,住,,,1081011,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,131.04000000000002,3,1,1,有,有,7180000,63741,坡道平面,40.36,1400000,,RPTNMLSKKIOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街31~60號,27.3,住,,,1081116,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,187.45999999999998,4,2,2,有,有,10210000,58918,坡道平面,38.78,1450000,,RPWNMLSKKIOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.11,住,,,1081101,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,120.97999999999999,2,2,1,有,有,6660000,64624,坡道平面,40.36,1450000,,RPOOMLSKKIOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.11,住,,,1081019,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,120.97999999999999,2,2,1,有,有,6130000,58670,坡道平面,40.36,1400000,,RPPOMLSKKIOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.11,住,,,1080918,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,120.93,2,2,1,有,有,6050000,57714,坡道平面,40.36,1400000,,RPROMLSKKIOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,20.4,住,,,1081020,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,150.46,3,2,2,有,有,8120000,61035,坡道平面,40.36,1400000,,RPSOMLSKKIOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,20.4,住,,,1081103,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,150.46,3,2,2,有,有,8650000,65395,坡道平面,40.36,1450000,,RPUOMLSKKIOFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區國際路一段1171~1200號,6.56,住,,,1081122,土地1建物1車位0,十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,71.85,2,1,1,有,有,3600000,50104,,0.0,0,,RPURMLQKKIOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光二街71巷1~30號,15.45,住,,,1081106,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080722,116.18,2,1,1,有,有,8750000,75314,坡道平面,0.0,0,,RPWNMLTKKIOFFAH66CA
桃園區,房地(土地+建物),桃園市桃園區民光東路181~210號,10.34,住,,,1081118,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920918,92.22,2,2,1,有,有,5430000,58881,,0.0,0,,RPXPMLTKKIOFFAH96CA
桃園區,房地(土地+建物),桃園市桃園區中華路61~90號,15.22,商,,,1081129,土地1建物1車位0,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,132.04,3,2,2,有,有,17130000,129733,,0.0,0,,RPWOMLPLKIOFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路658巷1~30號,17.72,住,,,1081027,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881129,157.26999999999998,3,2,2,有,有,8800000,55955,坡道平面,0.0,0,,RPTQMLRLKIOFFAH56CA
